Membership_Nbr,Visit_Nbr,Item_Nbr,transaction_Date,Primary_Desc,
279220142,236707578,3151136,1/2/2000,SPLIT TOP BREAD     ,
747206169,236693337,160807,1/2/2000,CAMEL LTS BX KING   ,
760619060,236693287,134597,1/2/2000,SUNRISE BAGELS      ,
441689365,236927002,134597,1/2/2000,SUNRISE BAGELS      ,
5586435,236937146,134597,1/2/2000,SUNRISE BAGELS      ,
761473281,236920367,3126992,1/2/2000,ST. JOHN'S X-TRA    ,
715300218,236937328,134597,1/2/2000,SUNRISE BAGELS      ,
296548805,236692920,3126992,1/2/2000,ST. JOHN'S X-TRA    ,
630705188,236937695,134597,1/2/2000,SUNRISE BAGELS      ,
352186451,237299014,3655607,1/2/2000,EYE OF THE BEHOLDER ,
753412480,236897732,134597,1/2/2000,SUNRISE BAGELS      ,
687450560,236937544,134597,1/2/2000,SUNRISE BAGELS      ,
212143367,236920823,3582714,1/2/2000,SLEEVELESS RIB TANK ,
748816315,236898720,134597,1/2/2000,SUNRISE BAGELS      ,
625144919,236710148,134597,1/2/2000,SUNRISE BAGELS      ,
764109686,237280945,134597,1/2/2000,SUNRISE BAGELS      ,
18467208,236898427,134597,1/2/2000,SUNRISE BAGELS      ,
748813087,236692951,134597,1/2/2000,SUNRISE BAGELS      ,
414413793,236927214,134597,1/2/2000,SUNRISE BAGELS      ,
748817667,236898489,134597,1/2/2000,SUNRISE BAGELS      ,
394096410,236920603,3610293,1/2/2000,RICHARD PAUL EVANS  ,
738057530,236922457,3151136,1/2/2000,SPLIT TOP BREAD     ,
648410713,237301084,3126992,1/2/2000,ST. JOHN'S X-TRA    ,
23390943,236919458,3582714,1/2/2000,SLEEVELESS RIB TANK ,
19392859,236693394,2973995,1/2/2000,BREADED OYSTERS     ,
552823159,236692815,3582714,1/2/2000,SLEEVELESS RIB TANK ,
268138494,237292890,3582714,1/2/2000,SLEEVELESS RIB TANK ,
678983520,236913996,3610293,1/2/2000,RICHARD PAUL EVANS  ,
575623658,237292769,3582714,1/2/2000,SLEEVELESS RIB TANK ,
748282406,237280946,134597,1/2/2000,SUNRISE BAGELS      ,
380301626,236717182,134597,1/2/2000,SUNRISE BAGELS      ,
426617480,236893026,3151136,1/2/2000,SPLIT TOP BREAD     ,
737927269,236922219,3151136,1/2/2000,SPLIT TOP BREAD     ,
377981445,236919469,3655607,1/2/2000,EYE OF THE BEHOLDER ,
464806054,236937354,134597,1/2/2000,SUNRISE BAGELS      ,
595496257,236926821,3126992,1/2/2000,ST. JOHN'S X-TRA    ,
20346657,237278015,3151136,1/2/2000,SPLIT TOP BREAD     ,
420317517,237301286,134597,1/2/2000,SUNRISE BAGELS      ,
752853154,236913438,160807,1/2/2000,CAMEL LTS BX KING   ,
630614811,236717009,134597,1/2/2000,SUNRISE BAGELS      ,
714305558,236892790,3151136,1/2/2000,SPLIT TOP BREAD     ,
16196297,236927471,134597,1/2/2000,SUNRISE BAGELS      ,
632558807,237292430,3126992,1/2/2000,ST. JOHN'S X-TRA    ,
714237801,236690471,2732914,1/2/2000,COORS LIGHT         ,
204856636,237296514,134597,1/2/2000,SUNRISE BAGELS      ,
338081203,237296233,2559667,1/2/2000,AIR COMPRESSOR 6.5HP,
748469633,236899146,134597,1/2/2000,SUNRISE BAGELS      ,
714338780,236893097,3151136,1/2/2000,SPLIT TOP BREAD     ,
714004342,236690505,2732914,1/2/2000,COORS LIGHT         ,
265591744,236921963,3126992,1/2/2000,ST. JOHN'S X-TRA    ,
274445759,237289344,160807,1/2/2000,CAMEL LTS BX KING   ,
269622396,236707936,3151136,1/2/2000,SPLIT TOP BREAD     ,
760611703,237280815,134597,1/2/2000,SUNRISE BAGELS      ,
165470684,236716571,2973995,1/2/2000,BREADED OYSTERS     ,
147179948,236715426,160807,1/2/2000,CAMEL LTS BX KING   ,
420265648,237301264,3582714,1/2/2000,SLEEVELESS RIB TANK ,
435288982,236932547,160807,1/2/2000,CAMEL LTS BX KING   ,
687399601,236937694,134597,1/2/2000,SUNRISE BAGELS      ,
380320180,236937572,3582714,1/2/2000,SLEEVELESS RIB TANK ,
179216902,236716683,2973995,1/2/2000,BREADED OYSTERS     ,
484023192,236937499,134597,1/2/2000,SUNRISE BAGELS      ,
552685963,236692878,2973995,1/2/2000,BREADED OYSTERS     ,
365695453,236936823,3126992,1/2/2000,ST. JOHN'S X-TRA    ,
753408232,236897754,160807,1/2/2000,CAMEL LTS BX KING   ,
678997768,236702209,3126992,1/2/2000,ST. JOHN'S X-TRA    ,
441613614,236702147,3610293,1/2/2000,RICHARD PAUL EVANS  ,
397082049,236715359,160807,1/2/2000,CAMEL LTS BX KING   ,
768188122,237280874,134597,1/2/2000,SUNRISE BAGELS      ,
760619060,236693313,134597,1/2/2000,SUNRISE BAGELS      ,
666770466,237301231,134597,1/2/2000,SUNRISE BAGELS      ,
629917612,236716851,134597,1/2/2000,SUNRISE BAGELS      ,
749408119,237280518,134597,1/2/2000,SUNRISE BAGELS      ,
714267212,236893065,3151136,1/2/2000,SPLIT TOP BREAD     ,
714035278,236892661,3151136,1/2/2000,SPLIT TOP BREAD     ,
375416032,236692723,134597,1/2/2000,SUNRISE BAGELS      ,
393414026,236927314,134597,1/2/2000,SUNRISE BAGELS      ,
507209413,237290181,160807,1/2/2000,CAMEL LTS BX KING   ,
632111775,236701950,3582714,1/2/2000,SLEEVELESS RIB TANK ,
294826866,236897869,134597,1/2/2000,SUNRISE BAGELS      ,
371182224,236922517,3246003,1/2/2000,SOLID SWEATERS      ,
584157212,236917776,3476490,1/2/2000,DEGREE DEODORANT    ,
515479516,237300694,3022362,1/2/2000,CHICKEN AND CHEESE  ,
165459570,236936776,3476490,1/2/2000,DEGREE DEODORANT    ,
757225546,237280503,3246003,1/2/2000,SOLID SWEATERS      ,
314737291,236914732,3476490,1/2/2000,DEGREE DEODORANT    ,
484019183,236937191,3246003,1/2/2000,SOLID SWEATERS      ,
755471050,236693157,3022362,1/2/2000,CHICKEN AND CHEESE  ,
18907396,237289944,3476490,1/2/2000,DEGREE DEODORANT    ,
468070190,237290187,3476490,1/2/2000,DEGREE DEODORANT    ,
744065808,237280627,3246003,1/2/2000,SOLID SWEATERS      ,
496717887,236919270,3022362,1/2/2000,CHICKEN AND CHEESE  ,
399169293,237299937,3022362,1/2/2000,CHICKEN AND CHEESE  ,
21879121,237293633,3022362,1/2/2000,CHICKEN AND CHEESE  ,
121504487,237298732,3476490,1/2/2000,DEGREE DEODORANT    ,
224968826,236706143,3246003,1/2/2000,SOLID SWEATERS      ,
11072652,237490336,3246003,1/2/2000,SOLID SWEATERS      ,
559797511,236690286,3246003,1/2/2000,SOLID SWEATERS      ,
21654067,236918243,3610369,1/2/2000,MIRROR IMAGE        ,
376978971,236715081,3022362,1/2/2000,CHICKEN AND CHEESE  ,
507245100,236702415,3610369,1/2/2000,MIRROR IMAGE        ,
275539088,237291513,3246003,1/2/2000,SOLID SWEATERS      ,
379717558,236935880,3022362,1/2/2000,CHICKEN AND CHEESE  ,
372399900,236918078,3610369,1/2/2000,MIRROR IMAGE        ,
399524654,237299995,3022362,1/2/2000,CHICKEN AND CHEESE  ,
146310762,236934788,3610369,1/2/2000,MIRROR IMAGE        ,
376859833,236715026,3022362,1/2/2000,CHICKEN AND CHEESE  ,
343128512,236923393,3022362,1/2/2000,CHICKEN AND CHEESE  ,
757554208,236710154,3022362,1/2/2000,CHICKEN AND CHEESE  ,
684168241,236932900,3610369,1/2/2000,MIRROR IMAGE        ,
347748626,237293520,3246003,1/2/2000,SOLID SWEATERS      ,
393386141,236927239,3022362,1/2/2000,CHICKEN AND CHEESE  ,
270710836,237291599,3476490,1/2/2000,DEGREE DEODORANT    ,
11403015,236919841,3476490,1/2/2000,DEGREE DEODORANT    ,
630674425,236937766,3246003,1/2/2000,SOLID SWEATERS      ,
714339895,236690526,3476490,1/2/2000,DEGREE DEODORANT    ,
588786740,236918298,3476490,1/2/2000,DEGREE DEODORANT    ,
630655250,236937726,3476490,1/2/2000,DEGREE DEODORANT    ,
474726623,237292353,3022362,1/2/2000,CHICKEN AND CHEESE  ,
289555419,236924469,3022362,1/2/2000,CHICKEN AND CHEESE  ,
758520417,236693368,3022362,1/2/2000,CHICKEN AND CHEESE  ,
714211295,236690586,3610369,1/2/2000,MIRROR IMAGE        ,
399206071,236934851,3610369,1/2/2000,MIRROR IMAGE        ,
385869120,236937107,688224,1/2/2000,MISTY SLIM LTS MTHL ,
738024944,236707947,3246003,1/2/2000,SOLID SWEATERS      ,
454707305,236923684,3022362,1/2/2000,CHICKEN AND CHEESE  ,
276828341,237294078,3022362,1/2/2000,CHICKEN AND CHEESE  ,
18950370,236715322,3022362,1/2/2000,CHICKEN AND CHEESE  ,
630624505,236937526,134597,1/2/2000,SUNRISE BAGELS      ,
295371661,236692607,3610369,1/2/2000,MIRROR IMAGE        ,
399286178,237299751,3022362,1/2/2000,CHICKEN AND CHEESE  ,
289599435,237294614,3476490,1/2/2000,DEGREE DEODORANT    ,
513127367,236715444,3610369,1/2/2000,MIRROR IMAGE        ,
356327841,236936826,3476490,1/2/2000,DEGREE DEODORANT    ,
236848843,236932362,3476490,1/2/2000,DEGREE DEODORANT    ,
583953420,236708561,3476490,1/2/2000,DEGREE DEODORANT    ,
395965139,237296479,3022362,1/2/2000,CHICKEN AND CHEESE  ,
233184077,236932754,3476490,1/2/2000,DEGREE DEODORANT    ,
347576185,236707511,3022362,1/2/2000,CHICKEN AND CHEESE  ,
254908860,236715182,3022362,1/2/2000,CHICKEN AND CHEESE  ,
760608443,236898823,134597,1/2/2000,SUNRISE BAGELS      ,
436469249,237491382,3476490,1/2/2000,DEGREE DEODORANT    ,
295532882,236917911,3022362,1/2/2000,CHICKEN AND CHEESE  ,
235215367,236927242,3610369,1/2/2000,MIRROR IMAGE        ,
709929535,237300777,3022362,1/2/2000,CHICKEN AND CHEESE  ,
632551283,237292375,3022362,1/2/2000,CHICKEN AND CHEESE  ,
54996592,236932560,3476490,1/2/2000,DEGREE DEODORANT    ,
453301108,237293827,3476490,1/2/2000,DEGREE DEODORANT    ,
351314376,236921830,3476490,1/2/2000,DEGREE DEODORANT    ,
463185730,236915105,3610369,1/2/2000,MIRROR IMAGE        ,
767924278,237491319,3476490,1/2/2000,DEGREE DEODORANT    ,
212198744,236936069,3476490,1/2/2000,DEGREE DEODORANT    ,
280219349,237292160,3022362,1/2/2000,CHICKEN AND CHEESE  ,
588785742,236704594,3476490,1/2/2000,DEGREE DEODORANT    ,
185276219,237299843,3022362,1/2/2000,CHICKEN AND CHEESE  ,
356227240,236716596,3246003,1/2/2000,SOLID SWEATERS      ,
125436981,236920227,3246003,1/2/2000,SOLID SWEATERS      ,
521457385,236913813,3476490,1/2/2000,DEGREE DEODORANT    ,
714325144,236892818,3476490,1/2/2000,DEGREE DEODORANT    ,
628747346,236923036,3610369,1/2/2000,MIRROR IMAGE        ,
659257721,236926420,3476490,1/2/2000,DEGREE DEODORANT    ,
367730496,237491987,3476490,1/2/2000,DEGREE DEODORANT    ,
16540337,237289487,3476490,1/2/2000,DEGREE DEODORANT    ,
679018162,237290086,3022362,1/2/2000,CHICKEN AND CHEESE  ,
752071897,236898908,3022362,1/2/2000,CHICKEN AND CHEESE  ,
230061428,236898054,134597,1/2/2000,SUNRISE BAGELS      ,
7858485,236922135,3610369,1/2/2000,MIRROR IMAGE        ,
766847380,237490521,3246003,1/2/2000,SOLID SWEATERS      ,
368676367,236922845,3476490,1/2/2000,DEGREE DEODORANT    ,
630658155,236937158,3476490,1/2/2000,DEGREE DEODORANT    ,
377300193,237298797,3476490,1/2/2000,DEGREE DEODORANT    ,
631770785,236704591,3476490,1/2/2000,DEGREE DEODORANT    ,
20551333,236897934,3476490,1/2/2000,DEGREE DEODORANT    ,
460795853,237289375,3022362,1/2/2000,CHICKEN AND CHEESE  ,
763281684,236898472,3476490,1/2/2000,DEGREE DEODORANT    ,
648319467,237300456,3476490,1/2/2000,DEGREE DEODORANT    ,
630625618,236937219,134597,1/2/2000,SUNRISE BAGELS      ,
273160178,237289311,3246003,1/2/2000,SOLID SWEATERS      ,
399219486,236934366,3022362,1/2/2000,CHICKEN AND CHEESE  ,
714348391,237277875,3022362,1/2/2000,CHICKEN AND CHEESE  ,
737914955,236923071,3476490,1/2/2000,DEGREE DEODORANT    ,
204256558,236692612,134597,1/2/2000,SUNRISE BAGELS      ,
314852311,236702205,3022362,1/2/2000,CHICKEN AND CHEESE  ,
751218186,236927368,3022362,1/2/2000,CHICKEN AND CHEESE  ,
420235907,236937363,134597,1/2/2000,SUNRISE BAGELS      ,
520939978,236936730,3022362,1/2/2000,CHICKEN AND CHEESE  ,
588774423,236917766,3246003,1/2/2000,SOLID SWEATERS      ,
99093758,237299029,3022362,1/2/2000,CHICKEN AND CHEESE  ,
292092179,237490882,3246003,1/2/2000,SOLID SWEATERS      ,
583180660,236898038,134597,1/2/2000,SUNRISE BAGELS      ,
710928825,236917924,3246003,1/2/2000,SOLID SWEATERS      ,
399338822,237299845,3022362,1/2/2000,CHICKEN AND CHEESE  ,
751079998,236926635,3476490,1/2/2000,DEGREE DEODORANT    ,
8802913,236927168,134597,1/2/2000,SUNRISE BAGELS      ,
483851204,236717052,3476490,1/2/2000,DEGREE DEODORANT    ,
768805138,236701970,3476490,1/2/2000,DEGREE DEODORANT    ,
760611669,236693099,3476490,1/2/2000,DEGREE DEODORANT    ,
289660054,236924468,3246003,1/2/2000,SOLID SWEATERS      ,
289705224,237294570,3476490,1/2/2000,DEGREE DEODORANT    ,
760597916,236927310,3022362,1/2/2000,CHICKEN AND CHEESE  ,
631532812,237291703,3246003,1/2/2000,SOLID SWEATERS      ,
426565247,237277957,3246003,1/2/2000,SOLID SWEATERS      ,
759118700,237298487,3476490,1/2/2000,DEGREE DEODORANT    ,
276813277,237293921,3610369,1/2/2000,MIRROR IMAGE        ,
292072264,236915107,3022362,1/2/2000,CHICKEN AND CHEESE  ,
679002322,236701907,3246003,1/2/2000,SOLID SWEATERS      ,
4827028,236937518,3246003,1/2/2000,SOLID SWEATERS      ,
755466514,236898762,3476490,1/2/2000,DEGREE DEODORANT    ,
631755315,236704794,3246003,1/2/2000,SOLID SWEATERS      ,
747219988,237280909,3246003,1/2/2000,SOLID SWEATERS      ,
714017734,236690172,3022362,1/2/2000,CHICKEN AND CHEESE  ,
713731713,237301203,3476490,1/2/2000,DEGREE DEODORANT    ,
377981445,236919469,3610369,1/2/2000,MIRROR IMAGE        ,
185202804,236715077,3610369,1/2/2000,MIRROR IMAGE        ,
579670407,236702909,3246003,1/2/2000,SOLID SWEATERS      ,
765437224,236919648,3476490,1/2/2000,DEGREE DEODORANT    ,
521560716,237490299,3476490,1/2/2000,DEGREE DEODORANT    ,
543830948,236708202,3610369,1/2/2000,MIRROR IMAGE        ,
290308564,236708673,3476490,1/2/2000,DEGREE DEODORANT    ,
714295064,237277949,3246003,1/2/2000,SOLID SWEATERS      ,
709953765,237300983,3476490,1/2/2000,DEGREE DEODORANT    ,
343087312,236923878,3246003,1/2/2000,SOLID SWEATERS      ,
638050741,236936720,3022362,1/2/2000,CHICKEN AND CHEESE  ,
687439636,236937768,3246003,1/2/2000,SOLID SWEATERS      ,
714294710,236690564,3610369,1/2/2000,MIRROR IMAGE        ,
272273716,236716447,3022362,1/2/2000,CHICKEN AND CHEESE  ,
737924871,236923140,3476490,1/2/2000,DEGREE DEODORANT    ,
181920733,237277961,3022362,1/2/2000,CHICKEN AND CHEESE  ,
584244339,236917730,3246003,1/2/2000,SOLID SWEATERS      ,
714351468,236690325,3246003,1/2/2000,SOLID SWEATERS      ,
385869120,236937078,688224,1/2/2000,MISTY SLIM LTS MTHL ,
747216309,236692869,3476490,1/2/2000,DEGREE DEODORANT    ,
270850534,236918113,3246003,1/2/2000,SOLID SWEATERS      ,
679002322,236701908,3246003,1/2/2000,SOLID SWEATERS      ,
632792225,236922209,3476490,1/2/2000,DEGREE DEODORANT    ,
764483186,237491589,3022362,1/2/2000,CHICKEN AND CHEESE  ,
8528483,236702470,3476490,1/2/2000,DEGREE DEODORANT    ,
78183439,237491964,3476490,1/2/2000,DEGREE DEODORANT    ,
659205722,236709810,3476490,1/2/2000,DEGREE DEODORANT    ,
628619787,236922164,3246003,1/2/2000,SOLID SWEATERS      ,
515374973,236716467,3610369,1/2/2000,MIRROR IMAGE        ,
379820263,237300688,3610369,1/2/2000,MIRROR IMAGE        ,
9890476,236898179,134597,1/2/2000,SUNRISE BAGELS      ,
521518939,237289014,3610369,1/2/2000,MIRROR IMAGE        ,
765439865,236919698,3476490,1/2/2000,DEGREE DEODORANT    ,
705234267,237292811,3022362,1/2/2000,CHICKEN AND CHEESE  ,
757225919,236898240,3476490,1/2/2000,DEGREE DEODORANT    ,
56355655,237300442,3476490,1/2/2000,DEGREE DEODORANT    ,
394005007,236706285,3246003,1/2/2000,SOLID SWEATERS      ,
368679421,236707870,3476490,1/2/2000,DEGREE DEODORANT    ,
714214759,236892601,3610369,1/2/2000,MIRROR IMAGE        ,
760741737,237292563,3246003,1/2/2000,SOLID SWEATERS      ,
379761010,236935947,3476490,1/2/2000,DEGREE DEODORANT    ,
212096889,236936281,3610369,1/2/2000,MIRROR IMAGE        ,
361385423,236914843,3476490,1/2/2000,DEGREE DEODORANT    ,
679002322,236701974,3246003,1/2/2000,SOLID SWEATERS      ,
429978473,236692800,3246003,1/2/2000,SOLID SWEATERS      ,
430639850,237491478,3022362,1/2/2000,CHICKEN AND CHEESE  ,
753777708,236920043,3246003,1/2/2000,SOLID SWEATERS      ,
706523636,236914893,3022362,1/2/2000,CHICKEN AND CHEESE  ,
348284762,236708534,3610369,1/2/2000,MIRROR IMAGE        ,
352290352,236932713,3022362,1/2/2000,CHICKEN AND CHEESE  ,
436539102,237295600,3476490,1/2/2000,DEGREE DEODORANT    ,
420172257,236692747,3610369,1/2/2000,MIRROR IMAGE        ,
443166875,237491902,3022362,1/2/2000,CHICKEN AND CHEESE  ,
21326802,236709837,3476490,1/2/2000,DEGREE DEODORANT    ,
103869693,236935899,3610369,1/2/2000,MIRROR IMAGE        ,
632872803,237491220,3022362,1/2/2000,CHICKEN AND CHEESE  ,
372168644,237294427,3476490,1/2/2000,DEGREE DEODORANT    ,
41394760,236716370,3022362,1/2/2000,CHICKEN AND CHEESE  ,
377613081,236914007,3246003,1/2/2000,SOLID SWEATERS      ,
125436981,236920351,3246003,1/2/2000,SOLID SWEATERS      ,
21145439,236924312,3022362,1/2/2000,CHICKEN AND CHEESE  ,
347756373,236707395,3246003,1/2/2000,SOLID SWEATERS      ,
367639202,237300495,3246003,1/2/2000,SOLID SWEATERS      ,
632543933,237490919,3246003,1/2/2000,SOLID SWEATERS      ,
290312292,236924232,3022362,1/2/2000,CHICKEN AND CHEESE  ,
654197180,237490783,3610369,1/2/2000,MIRROR IMAGE        ,
744047178,236898203,3476490,1/2/2000,DEGREE DEODORANT    ,
628612939,236707920,3476490,1/2/2000,DEGREE DEODORANT    ,
277756120,237293818,3610369,1/2/2000,MIRROR IMAGE        ,
707638029,236926874,3476490,1/2/2000,DEGREE DEODORANT    ,
274441750,236705971,3022362,1/2/2000,CHICKEN AND CHEESE  ,
336744759,236707236,3610369,1/2/2000,MIRROR IMAGE        ,
149688485,236936356,3610369,1/2/2000,MIRROR IMAGE        ,
756868552,236706056,3022362,1/2/2000,CHICKEN AND CHEESE  ,
347831762,236707426,3022362,1/2/2000,CHICKEN AND CHEESE  ,
371531387,236914657,3476490,1/2/2000,DEGREE DEODORANT    ,
19737024,237492032,3476490,1/2/2000,DEGREE DEODORANT    ,
165459570,236936609,3246003,1/2/2000,SOLID SWEATERS      ,
658997936,237491343,3476490,1/2/2000,DEGREE DEODORANT    ,
508324548,236919575,3476490,1/2/2000,DEGREE DEODORANT    ,
4827028,237296276,3246003,1/2/2000,SOLID SWEATERS      ,
376933512,237299783,3022362,1/2/2000,CHICKEN AND CHEESE  ,
504246317,236708092,3022362,1/2/2000,CHICKEN AND CHEESE  ,
273312962,236914827,3476490,1/2/2000,DEGREE DEODORANT    ,
379170691,237298933,3476490,1/2/2000,DEGREE DEODORANT    ,
281897440,236692534,3246003,1/2/2000,SOLID SWEATERS      ,
24084718,237291526,3022362,1/2/2000,CHICKEN AND CHEESE  ,
364418595,236934946,3022362,1/2/2000,CHICKEN AND CHEESE  ,
584135679,236704701,3476490,1/2/2000,DEGREE DEODORANT    ,
440115125,236706482,3246003,1/2/2000,SOLID SWEATERS      ,
399169293,237299941,3022362,1/2/2000,CHICKEN AND CHEESE  ,
4827028,236919349,3246003,1/2/2000,SOLID SWEATERS      ,
714256983,236690486,3610369,1/2/2000,MIRROR IMAGE        ,
653377889,236692551,3476490,1/2/2000,DEGREE DEODORANT    ,
343093243,237491209,716023,1/2/2000,LIGHTER FLUID       ,
296643365,237300525,716023,1/2/2000,LIGHTER FLUID       ,
460866819,237289199,3649565,1/2/2000,CARRYOUT HAMB FOAM  ,
365910308,236937038,716023,1/2/2000,LIGHTER FLUID       ,
397122608,237300044,716023,1/2/2000,LIGHTER FLUID       ,
235295633,237294566,716023,1/2/2000,LIGHTER FLUID       ,
659068076,236710084,3649565,1/2/2000,CARRYOUT HAMB FOAM  ,
521586307,237289457,716023,1/2/2000,LIGHTER FLUID       ,
629893752,236937154,716023,1/2/2000,LIGHTER FLUID       ,
624974143,236927215,716023,1/2/2000,LIGHTER FLUID       ,
293553684,237296289,716023,1/2/2000,LIGHTER FLUID       ,
394041307,236920991,716023,1/2/2000,LIGHTER FLUID       ,
268341634,236706329,716023,1/2/2000,LIGHTER FLUID       ,
511617809,236702921,3649565,1/2/2000,CARRYOUT HAMB FOAM  ,
274775455,236919838,3649565,1/2/2000,CARRYOUT HAMB FOAM  ,
376911123,236715169,716023,1/2/2000,LIGHTER FLUID       ,
324246637,237292113,3649565,1/2/2000,CARRYOUT HAMB FOAM  ,
454695993,236708231,3649565,1/2/2000,CARRYOUT HAMB FOAM  ,
467981387,237290010,3649565,1/2/2000,CARRYOUT HAMB FOAM  ,
394124658,236920076,716023,1/2/2000,LIGHTER FLUID       ,
6091036,237292252,3649565,1/2/2000,CARRYOUT HAMB FOAM  ,
356228809,237300631,716023,1/2/2000,LIGHTER FLUID       ,
347409386,237300594,716023,1/2/2000,LIGHTER FLUID       ,
393459467,237296333,716023,1/2/2000,LIGHTER FLUID       ,
382958496,236927504,716023,1/2/2000,LIGHTER FLUID       ,
753593236,236926728,139391,1/2/2000,IRISH SPRING SOAP   ,
654005252,236705936,716023,1/2/2000,LIGHTER FLUID       ,
758519658,236898781,139391,1/2/2000,IRISH SPRING SOAP   ,
314853681,236702914,139391,1/2/2000,IRISH SPRING SOAP   ,
10118582,236692814,139391,1/2/2000,IRISH SPRING SOAP   ,
559822054,236892724,139391,1/2/2000,IRISH SPRING SOAP   ,
352652550,236715282,139391,1/2/2000,IRISH SPRING SOAP   ,
686089865,236920453,139391,1/2/2000,IRISH SPRING SOAP   ,
